,M_Poverty,F_Poverty,FIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,M_With,M_Without,F_With,F_Without,Incidence_Rate,Avg_Ann_Incidence,Mortality_Rate,Avg_Ann_Deaths
1990,7.396699254911343,7.625441692327347,7610.245577141936,3.4435871911235254,1.8991638959698804,11.450466521308023,92.44567158836871,329.63030931808703,103.61714390918007,7.422188560562494,6.49703783065465,7.578648562671971,6.3121496586109505,106.71463871730016,3.0234886546390096,50.91294014547356,2.4061817863085166
1991,8.292215544712565,8.430993563275516,7610.598183232548,3.4387398919012844,1.8988504211069999,17.179963283775724,118.09273878326046,395.73104717536,149.86652189364017,7.553321653209951,6.827116783000578,7.689961292398986,6.740169152472204,124.74220253525564,3.1153428618626076,62.124294770497094,2.487140131243176
1992,8.244905177391468,8.45003398103961,7610.9507860857975,3.437709500277441,1.8987971264178558,17.179963283775724,133.86845306167476,333.12321237286545,103.61714390918007,7.623174070975607,6.899298999859677,7.798206515013521,6.74311333812064,128.60904608454516,3.2645618734429025,51.94981838822731,2.515468977958022
1993,8.078018039718549,8.299246319611344,7611.3033857019,3.4417744233569643,1.89910359069432,15.393102597028475,119.56890536489509,395.73104717536,97.21563569364315,7.685415381987547,6.868580030230367,7.860443330757108,6.585031397407644,129.34720884543137,3.296517588803143,64.2129575678825,2.632649191451481
1994,7.678864322776113,8.104524343113917,7611.655982081081,3.4411751804953723,1.899016150967367,17.831744801085538,149.41867403827135,488.65371395529326,103.43250569682779,7.5423998656892906,6.5035779229231485,7.708979938329406,6.576823662982035,115.23048108526203,3.1822434922638445,59.459020819306026,2.554488082185202
1995,5.714806467749328,5.653609473984868,7612.008575223543,3.4390796695447983,1.8988912028395892,17.179963283775724,123.35302733004609,395.73104717536,103.61714390918007,6.152631965276464,5.263034563867379,6.300621830137759,4.533218480746775,125.66157324379392,1.7490010282806348,63.51646922149823,1.3684706460384009
1996,8.224315144610456,8.476165962410528,7612.361165129486,3.4368916771507387,1.898719266949188,17.179963283775724,122.15887109367566,395.73104717536,103.61714390918007,7.7115073789613096,7.029868223695057,7.90558692656895,6.6678251308314245,112.322570840049,3.316865631651433,48.036617392829896,2.5666749412492416
1997,8.86163559066929,9.055141921319029,7612.713751799141,3.4403921569165234,1.8989804461279782,18.46950882671297,129.16085536724148,371.07269187229025,105.62577596226363,7.981780559625242,7.27117965540023,8.21416328412464,7.180886959157622,127.8713989053967,3.523400959291654,55.180212643255594,2.7297659855034917
1998,12.282610747211585,12.59741137581969,7613.066335232669,3.439035237917243,1.8994749778623965,18.000547827466995,109.588712321498,364.0936946657312,101.80950540412864,9.51688805568702,9.695612843754652,9.827508174452332,9.749643120675128,73.69902842100534,4.904607870265876,35.684278246396644,3.6245401492991065
1999,7.227718995562024,7.432994551989457,7613.418915430339,3.440712097529925,1.8989991459702804,16.57760339861052,123.35302733004609,402.24552837262206,110.24939419737754,7.237021454886817,6.404710045419655,7.370202600725357,6.261738554054386,97.21019488804255,2.6139872608649943,56.79790801761846,2.174287071839939
2000,8.146163108314804,8.446416281330043,7613.771492392328,3.442609165555284,1.899121857500543,16.049096048626495,129.1338885884969,395.73104717536,90.56450614166789,7.722138112906079,6.6129693653905814,7.910293421447249,6.529520721461719,105.27315682794652,3.194747462771417,49.87679587163426,2.528910049109028
2001,8.11053758029727,8.369823285375272,7614.12406611885,3.44487396231042,1.89924252994312,17.179963283775724,120.28373304376478,457.5689005661954,113.50738217192624,7.800004533879534,6.820712611862841,7.990814574058957,6.465357635434255,128.42458586729177,3.373851436950393,61.892370865216556,2.670990863126874
2002,10.640706956888556,10.938376961492533,7614.476636610111,3.4433933444350013,1.8995178404274884,16.904859835118266,101.9130446028147,376.46945759092085,94.34137198127914,8.986081654901948,8.45647836974294,9.240764692800832,8.364945276250337,101.67998944684935,4.54532262625413,50.56747649374098,3.4343005113087326
2003,8.303307106946525,8.5806229080545,7614.829203866328,3.434042098066332,1.8986513909240903,17.763682876433442,142.70209705258566,287.34294954692587,88.1066462649261,7.572291042822037,6.788973920563952,7.75050457695342,6.6269255182292,130.64022766750966,3.2069869315691437,55.52672421901455,2.5015560691785206
2004,10.323886798207253,10.673707370372947,7615.181767887704,3.472535587140818,1.9010376515135823,19.90051323709773,126.36511999538835,547.184290269835,129.53742214650526,9.259574765761599,8.966339378657086,9.524229386447644,8.978312303266051,89.58075252227327,4.810706226015235,37.27810815139642,3.545224057321857
2005,11.54551433568734,11.878072036336649,7615.534328674444,3.4589642996207695,1.9009610514918631,17.40996868863925,113.37582476745196,426.70925059900645,98.35637542981466,9.321603885902384,9.213755896899807,9.621414774068842,9.210191722549196,75.59846988033543,4.761239820598912,34.32008719865781,3.5307394177302176
2006,9.320917310274208,9.628278574347025,7615.886886226753,3.4403348253474353,1.8991278491022276,16.65428916454907,116.63546535959956,315.7414190483367,96.16458196327274,8.369719903415968,7.582281371961265,8.586325224836603,7.501929686361143,128.79353852555641,4.0687953182726,62.00832903404963,3.1371171273218748
2007,9.63712941934199,9.851454511803782,7616.239440544863,3.439082841343754,1.8990208330723581,16.778713081948233,89.05109587990451,311.28604783812597,84.55880733210773,8.401617350702306,7.687009776386597,8.616763597148399,7.547043995428606,128.42458586729177,4.110254437431693,58.18578495170394,3.1479083344660674
2008,10.20883492160569,10.471037291342888,7616.591991628979,3.4457286098952715,1.8995763103842227,17.049450757895464,126.98859304255609,342.4927360508381,99.43392004862913,8.753206355108773,8.18597927145835,8.999267972474385,8.12029879159068,125.29372634165605,4.40757682763626,57.491700511881,3.3336179665437995
2009,8.408187389003134,8.65180083431761,7616.944539479293,3.4477488251143322,1.8994857638635947,17.17419859329666,130.74128966075907,395.73104717536,97.78597495721041,8.014243085958666,7.194300986402135,8.215909480317139,7.0053736373312026,115.04847250372083,3.6122132261094655,52.75677810015011,2.8061876150899274
2010,9.84072140675579,10.065010297915018,7617.297084096012,3.4576777182607072,1.9002134076367558,19.114451141124544,157.37584232354254,517.3698876644626,120.64938118129201,8.64051665581837,8.141345059797883,8.860451024300897,8.061837823630892,106.35404494769233,4.116834223431543,50.68262195223049,3.1541941650660847
